cohort	ensembl_gene	gene_name	type	nr_samples	pos_z	neg_z	consensus_BTG_cancer	consensus_BTG_combined
bladder cancer	ENSG00000027697	IFNGR1	BLCA	1	1	0		
bladder cancer	ENSG00000028137	TNFRSF1B	BLCA	1	1	0		
bladder cancer	ENSG00000029363	BCLAF1	BLCA	1	1	0		
bladder cancer	ENSG00000033178	UBA6	BLCA	1	1	0		
bladder cancer	ENSG00000033800	PIAS1	BLCA	1	1	0		
bladder cancer	ENSG00000035403	VCL	BLCA	1	1	0		
bladder cancer	ENSG00000035928	RFC1	BLCA	1	1	0		
bladder cancer	ENSG00000038427	VCAN	BLCA	1	1	0		
bladder cancer	ENSG00000038532	CLEC16A	BLCA	1	1	0		
bladder cancer	ENSG00000043462	LCP2	CONTROL	1	1	0		
bladder cancer	ENSG00000044459	CNTLN	BLCA	1	1	0		
bladder cancer	ENSG00000044574	HSPA5	CONTROL	1	1	0		
bladder cancer	ENSG00000047249	ATP6V1H	BLCA	1	1	0		
bladder cancer	ENSG00000048991	R3HDM1	BLCA	1	1	0		
bladder cancer	ENSG00000049449	RCN1	BLCA	1	1	0		
bladder cancer	ENSG00000052841	TTC17	BLCA	1	1	0		
bladder cancer	ENSG00000053438	NNAT	BLCA	1	1	0		
bladder cancer	ENSG00000055332	EIF2AK2	BLCA	1	1	0		
bladder cancer	ENSG00000057149	SERPINB3	BLCA	1	1	0		
bladder cancer	ENSG00000059728	MXD1	BLCA	1	1	0		
bladder cancer	ENSG00000059728	MXD1	CONTROL	1	1	0		
bladder cancer	ENSG00000060237	WNK1	CONTROL	1	1	0		
bladder cancer	ENSG00000060339	CCAR1	CONTROL	1	1	0		
bladder cancer	ENSG00000062716	VMP1	BLCA	1	1	0		
bladder cancer	ENSG00000063046	EIF4B	BLCA	1	0	1		
bladder cancer	ENSG00000064932	SBNO2	BLCA	1	1	0		
bladder cancer	ENSG00000065150	IPO5	BLCA	1	1	0		
bladder cancer	ENSG00000065150	IPO5	CONTROL	1	1	0		
bladder cancer	ENSG00000065526	SPEN	BLCA	1	1	0		
bladder cancer	ENSG00000065613	SLK	BLCA	1	0	1		
bladder cancer	ENSG00000065615	CYB5R4	BLCA	1	1	0		
bladder cancer	ENSG00000065911	MTHFD2	BLCA	1	1	0		
bladder cancer	ENSG00000066279	ASPM	BLCA	1	1	0		
bladder cancer	ENSG00000066336	SPI1	BLCA	1	1	0		
bladder cancer	ENSG00000066926	FECH	BLCA	1	1	0		
bladder cancer	ENSG00000066926	FECH	CONTROL	1	1	0		
bladder cancer	ENSG00000067167	TRAM1	BLCA	1	1	0		
bladder cancer	ENSG00000067182	TNFRSF1A	BLCA	1	1	0		
bladder cancer	ENSG00000067225	PKM	CONTROL	1	0	1		
bladder cancer	ENSG00000067900	ROCK1	BLCA	1	1	0		
bladder cancer	ENSG00000069275	NUCKS1	BLCA	1	1	0		
bladder cancer	ENSG00000069275	NUCKS1	CONTROL	1	1	0		
bladder cancer	ENSG00000069399	BCL3	BLCA	1	1	0		
bladder cancer	ENSG00000070190	DAPP1	BLCA	1	1	0		
bladder cancer	ENSG00000070366	SMG6	BLCA	1	1	0		
bladder cancer	ENSG00000070367	EXOC5	BLCA	1	1	0		
bladder cancer	ENSG00000071054	MAP4K4	BLCA	1	1	0		
bladder cancer	ENSG00000071082	RPL31	CONTROL	1	0	1		
bladder cancer	ENSG00000071794	HLTF	BLCA	1	1	0		
bladder cancer	ENSG00000072864	NDE1	BLCA	1	1	0		
bladder cancer	ENSG00000073111	MCM2	BLCA	1	1	0		
bladder cancer	ENSG00000074695	LMAN1	BLCA	1	1	0		
bladder cancer	ENSG00000075415	SLC25A3	BLCA	1	0	1		
bladder cancer	ENSG00000075420	FNDC3B	BLCA	1	1	0		
bladder cancer	ENSG00000075624	ACTB	CONTROL	1	1	0		
bladder cancer	ENSG00000075884	ARHGAP15	BLCA	1	1	0		
bladder cancer	ENSG00000075891	PAX2	BLCA	1	1	0		
bladder cancer	ENSG00000076513	ANKRD13A	BLCA	1	1	0		
bladder cancer	ENSG00000076662	ICAM3	BLCA	1	1	0		
bladder cancer	ENSG00000076770	MBNL3	BLCA	1	1	0		
bladder cancer	ENSG00000077150	NFKB2	BLCA	1	1	0		
bladder cancer	ENSG00000077235	GTF3C1	BLCA	1	1	0		
bladder cancer	ENSG00000077420	APBB1IP	BLCA	1	1	0		
bladder cancer	ENSG00000078142	PIK3C3	CONTROL	1	1	0		
bladder cancer	ENSG00000078618	NRDC	BLCA	1	1	0		
bladder cancer	ENSG00000078674	PCM1	BLCA	1	0	1		
bladder cancer	ENSG00000078674	PCM1	CONTROL	1	1	0		
bladder cancer	ENSG00000079246	XRCC5	BLCA	1	1	0		
bladder cancer	ENSG00000081237	PTPRC	BLCA	1	1	0		
bladder cancer	ENSG00000081237	PTPRC	CONTROL	1	1	0		
bladder cancer	ENSG00000081721	DUSP12	BLCA	1	1	0		
bladder cancer	ENSG00000082074	FYB1	BLCA	1	1	0		
bladder cancer	ENSG00000082074	FYB1	CONTROL	1	1	0		
bladder cancer	ENSG00000082146	STRADB	BLCA	1	1	0		
bladder cancer	ENSG00000082996	RNF13	BLCA	1	1	0		
bladder cancer	ENSG00000083520	DIS3	BLCA	1	1	0		
bladder cancer	ENSG00000083845	RPS5	CONTROL	1	0	1		
bladder cancer	ENSG00000085265	FCN1	BLCA	1	1	0		
bladder cancer	ENSG00000085511	MAP3K4	BLCA	1	1	0		
bladder cancer	ENSG00000085514	PILRA	BLCA	1	1	0		
bladder cancer	ENSG00000085662	AKR1B1	BLCA	1	1	0		
bladder cancer	ENSG00000086300	SNX10	BLCA	1	1	0		
bladder cancer	ENSG00000086598	TMED2	BLCA	1	1	0		
bladder cancer	ENSG00000086758	HUWE1	BLCA	1	0	1		
bladder cancer	ENSG00000087087	SRRT	CONTROL	1	1	0		
bladder cancer	ENSG00000087206	UIMC1	BLCA	1	1	0		
bladder cancer	ENSG00000087365	SF3B2	BLCA	1	1	0		
bladder cancer	ENSG00000087460	GNAS	BLCA	1	1	0		
bladder cancer	ENSG00000087589	CASS4	BLCA	1	1	0		
bladder cancer	ENSG00000088247	KHSRP	BLCA	1	1	0		
bladder cancer	ENSG00000088682	COQ9	CONTROL	1	1	0		
bladder cancer	ENSG00000088930	XRN2	BLCA	1	1	0		
bladder cancer	ENSG00000088970	KIZ	BLCA	1	1	0		
bladder cancer	ENSG00000089009	RPL6	BLCA	1	1	0		
bladder cancer	ENSG00000089127	OAS1	BLCA	1	1	0		
bladder cancer	ENSG00000089157	RPLP0	BLCA	1	1	0		
bladder cancer	ENSG00000089280	FUS	BLCA	1	1	0		
bladder cancer	ENSG00000089327	FXYD5	BLCA	1	1	0		
bladder cancer	ENSG00000089597	GANAB	BLCA	1	1	0		
bladder cancer	ENSG00000090054	SPTLC1	CONTROL	1	1	0		
bladder cancer	ENSG00000090238	YPEL3	BLCA	1	1	0		
bladder cancer	ENSG00000090686	USP48	CONTROL	1	1	0		
bladder cancer	ENSG00000090861	AARS	BLCA	1	1	0		
bladder cancer	ENSG00000090863	GLG1	CONTROL	1	1	0		
bladder cancer	ENSG00000091592	NLRP1	BLCA	1	1	0		
bladder cancer	ENSG00000092201	SUPT16H	CONTROL	1	1	0		
bladder cancer	ENSG00000092853	CLSPN	BLCA	1	1	0		
bladder cancer	ENSG00000096401	CDC5L	BLCA	1	1	0		
bladder cancer	ENSG00000099331	MYO9B	BLCA	1	1	0		
bladder cancer	ENSG00000099995	SF3A1	BLCA	1	1	0		
bladder cancer	ENSG00000100345	MYH9	BLCA	1	1	0		
bladder cancer	ENSG00000100353	EIF3D	BLCA	1	1	0		
bladder cancer	ENSG00000100353	EIF3D	CONTROL	1	1	0		
bladder cancer	ENSG00000100365	NCF4	BLCA	1	1	0		
bladder cancer	ENSG00000100368	CSF2RB	CONTROL	1	1	0		
bladder cancer	ENSG00000100380	ST13	CONTROL	1	0	1		
bladder cancer	ENSG00000100412	ACO2	CONTROL	1	1	0		
bladder cancer	ENSG00000100519	PSMC6	BLCA	1	1	0		
bladder cancer	ENSG00000100823	APEX1	BLCA	1	1	0		
bladder cancer	ENSG00000100823	APEX1	CONTROL	1	1	0		
bladder cancer	ENSG00000100852	ARHGAP5	BLCA	1	1	0		
bladder cancer	ENSG00000100906	NFKBIA	CONTROL	1	1	0		
bladder cancer	ENSG00000100941	PNN	BLCA	1	1	0		
bladder cancer	ENSG00000100983	GSS	CONTROL	1	1	0		
bladder cancer	ENSG00000101004	NINL	BLCA	1	1	0		
bladder cancer	ENSG00000101161	PRPF6	BLCA	1	1	0		
bladder cancer	ENSG00000101162	TUBB1	BLCA	1	1	0		
bladder cancer	ENSG00000101266	CSNK2A1	BLCA	1	1	0		
bladder cancer	ENSG00000101336	HCK	BLCA	1	1	0		
bladder cancer	ENSG00000101421	CHMP4B	BLCA	1	1	0		
bladder cancer	ENSG00000101421	CHMP4B	CONTROL	1	1	0		
bladder cancer	ENSG00000101596	SMCHD1	BLCA	1	1	0		
bladder cancer	ENSG00000101868	POLA1	BLCA	1	1	0		
bladder cancer	ENSG00000102007	PLP2	BLCA	1	1	0		
bladder cancer	ENSG00000102038	SMARCA1	BLCA	1	1	0		
bladder cancer	ENSG00000102081	FMR1	BLCA	1	1	0		
bladder cancer	ENSG00000102226	USP11	BLCA	1	1	0		
bladder cancer	ENSG00000102271	KLHL4	BLCA	1	1	0		
bladder cancer	ENSG00000102445	RUBCNL	BLCA	1	1	0		
bladder cancer	ENSG00000102554	KLF5	BLCA	1	1	0		
bladder cancer	ENSG00000102572	STK24	BLCA	1	1	0		
bladder cancer	ENSG00000102908	NFAT5	BLCA	1	1	0		
bladder cancer	ENSG00000102921	N4BP1	BLCA	1	1	0		
bladder cancer	ENSG00000103187	COTL1	BLCA	1	1	0		
bladder cancer	ENSG00000103222	ABCC1	BLCA	1	1	0		
bladder cancer	ENSG00000103275	UBE2I	BLCA	1	1	0		
bladder cancer	ENSG00000103342	GSPT1	BLCA	1	1	0		
bladder cancer	ENSG00000103365	GGA2	BLCA	1	1	0		
bladder cancer	ENSG00000103365	GGA2	CONTROL	1	1	0		
bladder cancer	ENSG00000103540	CCP110	BLCA	1	1	0		
bladder cancer	ENSG00000104320	NBN	BLCA	1	1	0		
bladder cancer	ENSG00000104320	NBN	CONTROL	1	1	0		
bladder cancer	ENSG00000104368	PLAT	BLCA	1	1	0		
bladder cancer	ENSG00000104408	EIF3E	CONTROL	1	0	1		
bladder cancer	ENSG00000104413	ESRP1	CONTROL	1	1	0		
bladder cancer	ENSG00000104419	NDRG1	BLCA	1	1	0		
bladder cancer	ENSG00000104738	MCM4	BLCA	1	1	0		
bladder cancer	ENSG00000104852	SNRNP70	BLCA	1	1	0		
bladder cancer	ENSG00000104894	CD37	BLCA	1	1	0		
bladder cancer	ENSG00000105141	CASP14	BLCA	1	1	0		
bladder cancer	ENSG00000105202	FBL	CONTROL	1	1	0		
bladder cancer	ENSG00000105220	GPI	CONTROL	1	1	0		
bladder cancer	ENSG00000105339	DENND3	BLCA	1	1	0		
bladder cancer	ENSG00000105372	RPS19	BLCA	1	1	0		
bladder cancer	ENSG00000105426	PTPRS	BLCA	1	1	0		
bladder cancer	ENSG00000105699	LSR	BLCA	1	1	0		
bladder cancer	ENSG00000105835	NAMPT	CONTROL	1	1	0		
bladder cancer	ENSG00000105894	PTN	BLCA	1	1	0		
bladder cancer	ENSG00000106366	SERPINE1	BLCA	1	1	0		
bladder cancer	ENSG00000106462	EZH2	BLCA	1	1	0		
bladder cancer	ENSG00000107863	ARHGAP21	BLCA	1	1	0		
bladder cancer	ENSG00000107929	LARP4B	CONTROL	1	1	0		
bladder cancer	ENSG00000107937	GTPBP4	BLCA	1	1	0		
bladder cancer	ENSG00000108100	CCNY	BLCA	1	1	0		
bladder cancer	ENSG00000108175	ZMIZ1	BLCA	1	1	0		
bladder cancer	ENSG00000108298	RPL19	BLCA	1	1	0		
bladder cancer	ENSG00000108312	UBTF	CONTROL	1	1	0		
bladder cancer	ENSG00000108424	KPNB1	BLCA	1	1	0		
bladder cancer	ENSG00000108518	PFN1	CONTROL	1	1	0		
bladder cancer	ENSG00000108654	DDX5	BLCA	1	1	0		
bladder cancer	ENSG00000108679	LGALS3BP	BLCA	1	1	0		
bladder cancer	ENSG00000108829	LRRC59	BLCA	1	1	0		
bladder cancer	ENSG00000108839	ALOX12	BLCA	1	1	0		
bladder cancer	ENSG00000108946	PRKAR1A	CONTROL	1	1	0		
bladder cancer	ENSG00000109046	WSB1	BLCA	1	1	0		
bladder cancer	ENSG00000109332	UBE2D3	BLCA	1	1	0		
bladder cancer	ENSG00000109436	TBC1D9	CONTROL	1	1	0		
bladder cancer	ENSG00000109472	CPE	BLCA	1	1	0		
bladder cancer	ENSG00000109475	RPL34	CONTROL	1	0	1		
bladder cancer	ENSG00000109670	FBXW7	BLCA	1	1	0		
bladder cancer	ENSG00000109674	NEIL3	BLCA	1	1	0		
bladder cancer	ENSG00000109685	NSD2	BLCA	1	1	0		
bladder cancer	ENSG00000109971	HSPA8	BLCA	1	0	1		
bladder cancer	ENSG00000110080	ST3GAL4	BLCA	1	1	0		
bladder cancer	ENSG00000110321	EIF4G2	BLCA	1	1	0		
bladder cancer	ENSG00000110375	UPK2	BLCA	1	1	0		
bladder cancer	ENSG00000110492	MDK	BLCA	1	1	0		
bladder cancer	ENSG00000110711	AIP	BLCA	1	1	0		
bladder cancer	ENSG00000110841	PPFIBP1	CONTROL	1	1	0		
bladder cancer	ENSG00000110848	CD69	BLCA	1	1	0		
bladder cancer	ENSG00000110852	CLEC2B	BLCA	1	1	0		
bladder cancer	ENSG00000110934	BIN2	BLCA	1	1	0		
bladder cancer	ENSG00000111142	METAP2	CONTROL	1	1	0		
bladder cancer	ENSG00000111348	ARHGDIB	BLCA	1	1	0		
bladder cancer	ENSG00000111615	KRR1	CONTROL	1	1	0		
bladder cancer	ENSG00000111716	LDHB	CONTROL	1	0	1		
bladder cancer	ENSG00000111859	NEDD9	BLCA	1	1	0		
bladder cancer	ENSG00000111897	SERINC1	BLCA	1	1	0		
bladder cancer	ENSG00000112081	SRSF3	BLCA	1	1	0		
bladder cancer	ENSG00000112096	SOD2	BLCA	1	1	0		
bladder cancer	ENSG00000112096	SOD2	CONTROL	1	1	0		
bladder cancer	ENSG00000112303	VNN2	BLCA	1	1	0		
bladder cancer	ENSG00000112378	PERP	BLCA	1	1	0		
bladder cancer	ENSG00000112414	ADGRG6	BLCA	1	1	0		
bladder cancer	ENSG00000112541	PDE10A	BLCA	1	1	0		
bladder cancer	ENSG00000112715	VEGFA	BLCA	1	1	0		
bladder cancer	ENSG00000112851	ERBIN	CONTROL	1	1	0		
bladder cancer	ENSG00000113140	SPARC	BLCA	1	1	0		
bladder cancer	ENSG00000113360	DROSHA	BLCA	1	1	0		
bladder cancer	ENSG00000113758	DBN1	CONTROL	1	1	0		
bladder cancer	ENSG00000114019	AMOTL2	BLCA	1	1	0		
bladder cancer	ENSG00000114391	RPL24	BLCA	1	0	1		
bladder cancer	ENSG00000114626	ABTB1	BLCA	1	1	0		
bladder cancer	ENSG00000114638	UPK1B	BLCA	1	1	0		
bladder cancer	ENSG00000115053	NCL	BLCA	1	1	0		
bladder cancer	ENSG00000115091	ACTR3	BLCA	1	1	0		
bladder cancer	ENSG00000115241	PPM1G	BLCA	1	1	0		
bladder cancer	ENSG00000115241	PPM1G	CONTROL	1	1	0		
bladder cancer	ENSG00000115271	GCA	BLCA	1	1	0		
bladder cancer	ENSG00000115414	FN1	BLCA	1	1	0		
bladder cancer	ENSG00000115464	USP34	BLCA	1	0	1		
bladder cancer	ENSG00000115524	SF3B1	BLCA	1	1	0		
bladder cancer	ENSG00000115590	IL1R2	BLCA	1	1	0		
bladder cancer	ENSG00000115875	SRSF7	BLCA	1	1	0		
bladder cancer	ENSG00000115935	WIPF1	BLCA	1	1	0		
bladder cancer	ENSG00000115956	PLEK	CONTROL	1	1	0		
bladder cancer	ENSG00000115963	RND3	BLCA	1	1	0		
bladder cancer	ENSG00000116016	EPAS1	BLCA	1	1	0		
bladder cancer	ENSG00000116030	SUMO1	BLCA	1	1	0		
bladder cancer	ENSG00000116039	ATP6V1B1	BLCA	1	1	0		
bladder cancer	ENSG00000116161	CACYBP	BLCA	1	1	0		
bladder cancer	ENSG00000116209	TMEM59	BLCA	1	1	0		
bladder cancer	ENSG00000116251	RPL22	CONTROL	1	1	0		
bladder cancer	ENSG00000116260	QSOX1	BLCA	1	1	0		
bladder cancer	ENSG00000116473	RAP1A	BLCA	1	1	0		
bladder cancer	ENSG00000116489	CAPZA1	BLCA	1	1	0		
bladder cancer	ENSG00000116514	RNF19B	BLCA	1	1	0		
bladder cancer	ENSG00000116580	GON4L	BLCA	1	1	0		
bladder cancer	ENSG00000116584	ARHGEF2	BLCA	1	1	0		
bladder cancer	ENSG00000116679	IVNS1ABP	CONTROL	1	1	0		
bladder cancer	ENSG00000116701	NCF2	BLCA	1	1	0		
bladder cancer	ENSG00000116701	NCF2	CONTROL	1	1	0		
bladder cancer	ENSG00000116741	RGS2	BLCA	1	1	0		
bladder cancer	ENSG00000116741	RGS2	CONTROL	1	1	0		
bladder cancer	ENSG00000116754	SRSF11	BLCA	1	1	0		
bladder cancer	ENSG00000116871	MAP7D1	BLCA	1	1	0		
bladder cancer	ENSG00000116984	MTR	BLCA	1	1	0		
bladder cancer	ENSG00000117020	AKT3	BLCA	1	1	0		
bladder cancer	ENSG00000117115	PADI2	BLCA	1	1	0		
bladder cancer	ENSG00000117360	PRPF3	BLCA	1	1	0		
bladder cancer	ENSG00000117362	APH1A	BLCA	1	1	0		
bladder cancer	ENSG00000117394	SLC2A1	BLCA	1	1	0		
bladder cancer	ENSG00000117632	STMN1	BLCA	1	1	0		
bladder cancer	ENSG00000118058	KMT2A	CONTROL	1	1	0		
bladder cancer	ENSG00000118217	ATF6	BLCA	1	1	0		
bladder cancer	ENSG00000118308	LRMP	BLCA	1	1	0		
bladder cancer	ENSG00000118482	PHF3	BLCA	1	1	0		
bladder cancer	ENSG00000118515	SGK1	BLCA	1	1	0		
bladder cancer	ENSG00000118515	SGK1	CONTROL	1	1	0		
bladder cancer	ENSG00000118564	FBXL5	BLCA	1	1	0		
bladder cancer	ENSG00000118620	ZNF430	BLCA	1	1	0		
bladder cancer	ENSG00000119314	PTBP3	BLCA	1	1	0		
bladder cancer	ENSG00000119318	RAD23B	BLCA	1	1	0		
bladder cancer	ENSG00000119321	FKBP15	CONTROL	1	1	0		
bladder cancer	ENSG00000119414	PPP6C	BLCA	1	1	0		
bladder cancer	ENSG00000119522	DENND1A	BLCA	1	1	0		
bladder cancer	ENSG00000119596	YLPM1	CONTROL	1	1	0		
bladder cancer	ENSG00000119638	NEK9	BLCA	1	1	0		
bladder cancer	ENSG00000119778	ATAD2B	BLCA	1	1	0		
bladder cancer	ENSG00000119801	YPEL5	BLCA	1	1	0		
bladder cancer	ENSG00000119888	EPCAM	BLCA	1	1	0		
bladder cancer	ENSG00000119906	SLF2	CONTROL	1	1	0		
bladder cancer	ENSG00000119922	IFIT2	BLCA	1	1	0		
bladder cancer	ENSG00000120129	DUSP1	BLCA	1	1	0		
bladder cancer	ENSG00000120129	DUSP1	CONTROL	1	1	0		
bladder cancer	ENSG00000120690	ELF1	CONTROL	1	1	0		
bladder cancer	ENSG00000120738	EGR1	BLCA	1	1	0		
bladder cancer	ENSG00000120805	ARL1	CONTROL	1	1	0		
bladder cancer	ENSG00000120992	LYPLA1	BLCA	1	1	0		
bladder cancer	ENSG00000121966	CXCR4	BLCA	1	1	0		
bladder cancer	ENSG00000121966	CXCR4	CONTROL	1	1	0		
bladder cancer	ENSG00000122026	RPL21	CONTROL	1	0	1		
bladder cancer	ENSG00000122861	PLAU	BLCA	1	1	0		
bladder cancer	ENSG00000122862	SRGN	CONTROL	1	1	0		
bladder cancer	ENSG00000122884	P4HA1	BLCA	1	1	0		
bladder cancer	ENSG00000123091	RNF11	BLCA	1	1	0		
bladder cancer	ENSG00000123144	TRIR	CONTROL	1	1	0		
bladder cancer	ENSG00000123329	ARHGAP9	BLCA	1	1	0		
bladder cancer	ENSG00000123384	LRP1	BLCA	1	1	0		
bladder cancer	ENSG00000123416	TUBA1B	CONTROL	1	1	0		
bladder cancer	ENSG00000123609	NMI	BLCA	1	1	0		
bladder cancer	ENSG00000123689	G0S2	CONTROL	1	1	0		
bladder cancer	ENSG00000124102	PI3	CONTROL	1	1	0		
bladder cancer	ENSG00000124181	PLCG1	BLCA	1	1	0		
bladder cancer	ENSG00000124193	SRSF6	BLCA	1	1	0		
bladder cancer	ENSG00000124233	SEMG1	CONTROL	1	1	0		
bladder cancer	ENSG00000124491	F13A1	BLCA	1	1	0		
bladder cancer	ENSG00000124635	HIST1H2BJ	BLCA	1	1	0		
bladder cancer	ENSG00000124762	CDKN1A	BLCA	1	1	0		
bladder cancer	ENSG00000124766	SOX4	BLCA	1	1	0		
bladder cancer	ENSG00000124789	NUP153	BLCA	1	1	0		
bladder cancer	ENSG00000124795	DEK	BLCA	1	1	0		
bladder cancer	ENSG00000124831	LRRFIP1	BLCA	1	1	0		
bladder cancer	ENSG00000124942	AHNAK	BLCA	1	0	1		
bladder cancer	ENSG00000125107	CNOT1	BLCA	1	0	1		
bladder cancer	ENSG00000125356	NDUFA1	BLCA	1	1	0		
bladder cancer	ENSG00000125538	IL1B	BLCA	1	1	0		
bladder cancer	ENSG00000125538	IL1B	CONTROL	1	1	0		
bladder cancer	ENSG00000125651	GTF2F1	BLCA	1	1	0		
bladder cancer	ENSG00000125686	MED1	BLCA	1	1	0		
bladder cancer	ENSG00000125691	RPL23	CONTROL	1	0	1		
bladder cancer	ENSG00000125743	SNRPD2	BLCA	1	1	0		
bladder cancer	ENSG00000125753	VASP	BLCA	1	1	0		
bladder cancer	ENSG00000125753	VASP	CONTROL	1	1	0		
bladder cancer	ENSG00000125944	HNRNPR	BLCA	1	1	0		
bladder cancer	ENSG00000125991	ERGIC3	CONTROL	1	1	0		
bladder cancer	ENSG00000126001	CEP250	CONTROL	1	1	0		
bladder cancer	ENSG00000126261	UBA2	BLCA	1	1	0		
bladder cancer	ENSG00000126368	NR1D1	BLCA	1	1	0		
bladder cancer	ENSG00000126653	NSRP1	BLCA	1	1	0		
bladder cancer	ENSG00000126777	KTN1	BLCA	1	1	0		
bladder cancer	ENSG00000127022	CANX	BLCA	1	1	0		
bladder cancer	ENSG00000127314	RAP1B	BLCA	1	1	0		
bladder cancer	ENSG00000127481	UBR4	BLCA	1	1	0		
bladder cancer	ENSG00000127483	HP1BP3	BLCA	1	1	0		
bladder cancer	ENSG00000127922	SEM1	BLCA	1	1	0		
bladder cancer	ENSG00000127951	FGL2	BLCA	1	1	0		
bladder cancer	ENSG00000128309	MPST	BLCA	1	1	0		
bladder cancer	ENSG00000128340	RAC2	BLCA	1	1	0		
bladder cancer	ENSG00000128487	SPECC1	BLCA	1	1	0		
bladder cancer	ENSG00000128585	MKLN1	CONTROL	1	1	0		
bladder cancer	ENSG00000128591	FLNC	BLCA	1	1	0		
bladder cancer	ENSG00000129472	RAB2B	BLCA	1	1	0		
bladder cancer	ENSG00000129657	SEC14L1	BLCA	1	1	0		
bladder cancer	ENSG00000129657	SEC14L1	CONTROL	1	1	0		
bladder cancer	ENSG00000129691	ASH2L	BLCA	1	1	0		
bladder cancer	ENSG00000130175	PRKCSH	BLCA	1	1	0		
bladder cancer	ENSG00000130303	BST2	BLCA	1	1	0		
bladder cancer	ENSG00000130340	SNX9	BLCA	1	1	0		
bladder cancer	ENSG00000130396	AFDN	CONTROL	1	0	1		
bladder cancer	ENSG00000130522	JUND	BLCA	1	1	0		
bladder cancer	ENSG00000130649	CYP2E1	CONTROL	1	1	0		
bladder cancer	ENSG00000130755	GMFG	BLCA	1	1	0		
bladder cancer	ENSG00000130775	THEMIS2	BLCA	1	1	0		
bladder cancer	ENSG00000130822	PNCK	BLCA	1	1	0		
bladder cancer	ENSG00000131013	PPIL4	BLCA	1	1	0		
bladder cancer	ENSG00000131051	RBM39	CONTROL	1	1	0		
bladder cancer	ENSG00000131469	RPL27	CONTROL	1	0	1		
bladder cancer	ENSG00000131711	MAP1B	BLCA	1	1	0		
bladder cancer	ENSG00000131759	RARA	BLCA	1	1	0		
bladder cancer	ENSG00000131844	MCCC2	CONTROL	1	0	1		
bladder cancer	ENSG00000132155	RAF1	BLCA	1	1	0		
bladder cancer	ENSG00000132182	NUP210	BLCA	1	1	0		
bladder cancer	ENSG00000132424	PNISR	BLCA	1	1	0		
bladder cancer	ENSG00000132475	H3F3B	BLCA	1	1	0		
bladder cancer	ENSG00000132475	H3F3B	CONTROL	1	1	0		
bladder cancer	ENSG00000132680	KHDC4	BLCA	1	1	0		
bladder cancer	ENSG00000132780	NASP	BLCA	1	1	0		
bladder cancer	ENSG00000132965	ALOX5AP	BLCA	1	1	0		
bladder cancer	ENSG00000133026	MYH10	BLCA	1	1	0		
bladder cancer	ENSG00000133606	MKRN1	BLCA	1	1	0		
bladder cancer	ENSG00000133639	BTG1	BLCA	1	1	0		
bladder cancer	ENSG00000133789	SWAP70	BLCA	1	1	0		
bladder cancer	ENSG00000133943	DGLUCY	CONTROL	1	1	0		
bladder cancer	ENSG00000134070	IRAK2	CONTROL	1	1	0		
bladder cancer	ENSG00000134107	BHLHE40	CONTROL	1	1	0		
bladder cancer	ENSG00000134242	PTPN22	BLCA	1	1	0		
bladder cancer	ENSG00000134294	SLC38A2	BLCA	1	1	0		
bladder cancer	ENSG00000134317	GRHL1	BLCA	1	1	0		
bladder cancer	ENSG00000134516	DOCK2	BLCA	1	1	0		
bladder cancer	ENSG00000134697	GNL2	BLCA	1	1	0		
bladder cancer	ENSG00000134716	CYP2J2	BLCA	1	1	0		
bladder cancer	ENSG00000134744	TUT4	BLCA	1	1	0		
bladder cancer	ENSG00000134884	ARGLU1	BLCA	1	1	0		
bladder cancer	ENSG00000135049	AGTPBP1	BLCA	1	1	0		
bladder cancer	ENSG00000135241	PNPLA8	CONTROL	1	1	0		
bladder cancer	ENSG00000135387	CAPRIN1	BLCA	1	1	0		
bladder cancer	ENSG00000135387	CAPRIN1	CONTROL	1	1	0		
bladder cancer	ENSG00000135525	MAP7	CONTROL	1	1	0		
bladder cancer	ENSG00000135624	CCT7	BLCA	1	1	0		
bladder cancer	ENSG00000135636	DYSF	BLCA	1	1	0		
bladder cancer	ENSG00000135677	GNS	CONTROL	1	1	0		
bladder cancer	ENSG00000135766	EGLN1	BLCA	1	1	0		
bladder cancer	ENSG00000135821	GLUL	CONTROL	1	1	0		
bladder cancer	ENSG00000135899	SP110	BLCA	1	1	0		
bladder cancer	ENSG00000135926	TMBIM1	BLCA	1	1	0		
bladder cancer	ENSG00000135968	GCC2	CONTROL	1	0	1		
bladder cancer	ENSG00000136040	PLXNC1	BLCA	1	1	0		
bladder cancer	ENSG00000136068	FLNB	CONTROL	1	0	1		
bladder cancer	ENSG00000136235	GPNMB	BLCA	1	1	0		
bladder cancer	ENSG00000136450	SRSF1	BLCA	1	1	0		
bladder cancer	ENSG00000136521	NDUFB5	CONTROL	1	1	0		
bladder cancer	ENSG00000136819	C9orf78	BLCA	1	1	0		
bladder cancer	ENSG00000136830	NIBAN2	BLCA	1	1	0		
bladder cancer	ENSG00000136854	STXBP1	CONTROL	1	1	0		
bladder cancer	ENSG00000136869	TLR4	BLCA	1	1	0		
bladder cancer	ENSG00000136942	RPL35	CONTROL	1	0	1		
bladder cancer	ENSG00000137177	KIF13A	CONTROL	1	1	0		
bladder cancer	ENSG00000137312	FLOT1	BLCA	1	1	0		
bladder cancer	ENSG00000137331	IER3	CONTROL	1	1	0		
